♥J,♣J,♥10,♦7,♥4,(1) One pair
♥J,♣J,♥10,♦7,♥6,(1) One pair
♥J,♣J,♥10,♦7,♦8,(1) One pair
♥J,♣J,♥10,♦7,♠K,(1) One pair
♥J,♣J,♥10,♦9,♠2,(1) One pair
♥J,♣J,♥10,♦9,♥4,(1) One pair
♥J,♣J,♥10,♦9,♥6,(1) One pair
♥J,♣J,♥10,♦9,♦8,(1) One pair
♥J,♣J,♥10,♦9,♠K,(1) One pair
♥J,♣J,♥10,♠2,♥4,(1) One pair
♥J,♣J,♥10,♠2,♥6,(1) One pair
♥J,♣J,♥10,♠2,♦8,(1) One pair
♥J,♣J,♥10,♠2,♠K,(1) One pair
♥J,♣J,♥10,♥4,♥6,(1) One pair
♥J,♣J,♥10,♥4,♦8,(1) One pair
♥J,♣J,♥10,♥4,♠K,(1) One pair
♥J,♣J,♥10,♥6,♦8,(1) One pair
♥J,♣J,♥10,♥6,♠K,(1) One pair
♥J,♣J,♥10,♦8,♠K,(1) One pair
♥J,♣J,♥2,♣8,♦7,(1) One pair
♥J,♣J,♥2,♣8,♦9,(1) One pair
♣8,♦7,♠2,♦8,♠K,(1) One pair
♥J,♣J,♥2,♣8,♥4,(1) One pair
♥J,♣J,♥2,♣8,♥6,(1) One pair
♣8,♦7,♠2,♥6,♦8,(1) One pair
♥J,♣J,♥2,♣8,♠K,(1) One pair
♥J,♣J,♥2,♦7,♦9,(1) One pair
♣8,♦7,♠2,♥4,♦8,(1) One pair
♥J,♣J,♥2,♦7,♥4,(1) One pair
♥J,♣J,♥2,♦7,♥6,(1) One pair
♥J,♣J,♥2,♦7,♦8,(1) One pair
♥J,♣J,♥2,♦7,♠K,(1) One pair
♣8,♦7,♦9,♦8,♠K,(1) One pair
♥J,♣J,♥2,♦9,♥4,(1) One pair
♥J,♣J,♥2,♦9,♥6,(1) One pair
♥J,♣J,♥2,♦9,♦8,(1) One pair
♥J,♣J,♥2,♦9,♠K,(1) One pair
♣8,♦7,♦9,♥6,♦8,(1) One pair
♣8,♦7,♦9,♥4,♦8,(1) One pair
♣8,♦7,♦9,♠2,♦8,(1) One pair
♥2,♠2,♥6,♦8,♠K,(1) One pair
♥J,♣J,♥2,♥4,♥6,(1) One pair
♥J,♣J,♥2,♥4,♦8,(1) One pair
♥J,♣J,♥2,♥4,♠K,(1) One pair
♥J,♣J,♥2,♥6,♦8,(1) One pair
♥J,♣J,♥2,♥6,♠K,(1) One pair
♥J,♣J,♥2,♦8,♠K,(1) One pair
♥J,♣J,♣8,♦7,♦9,(1) One pair
♥J,♣J,♣8,♦7,♠2,(1) One pair
♥J,♣J,♣8,♦7,♥4,(1) One pair
♥J,♣J,♣8,♦7,♥6,(1) One pair
♥2,♠2,♥4,♦8,♠K,(1) One pair
♥J,♣J,♣8,♦7,♠K,(1) One pair
♥J,♣J,♣8,♦9,♠2,(1) One pair
♥J,♣J,♣8,♦9,♥4,(1) One pair
♥J,♣J,♣8,♦9,♥6,(1) One pair
♥2,♠2,♥4,♥6,♠K,(1) One pair
♥J,♣J,♣8,♦9,♠K,(1) One pair
♥J,♣J,♣8,♠2,♥4,(1) One pair
♥J,♣J,♣8,♠2,♥6,(1) One pair
♥2,♠2,♥4,♥6,♦8,(1) One pair
♥J,♣J,♣8,♠2,♠K,(1) One pair
♥J,♣J,♣8,♥4,♥6,(1) One pair
♥2,♦9,♠2,♦8,♠K,(1) One pair
♥J,♣J,♣8,♥4,♠K,(1) One pair
♥2,♦9,♠2,♥6,♠K,(1) One pair
♥J,♣J,♣8,♥6,♠K,(1) One pair
♥2,♦9,♠2,♥6,♦8,(1) One pair
♥J,♣J,♦7,♦9,♠2,(1) One pair
♥J,♣J,♦7,♦9,♥4,(1) One pair
♥J,♣J,♦7,♦9,♥6,(1) One pair
♥J,♣J,♦7,♦9,♦8,(1) One pair
♥J,♣J,♦7,♦9,♠K,(1) One pair
♥J,♣J,♦7,♠2,♥4,(1) One pair
♥J,♣J,♦7,♠2,♥6,(1) One pair
♥J,♣J,♦7,♠2,♦8,(1) One pair
♥J,♣J,♦7,♠2,♠K,(1) One pair
♥J,♣J,♦7,♥4,♥6,(1) One pair
♥J,♣J,♦7,♥4,♦8,(1) One pair
♥J,♣J,♦7,♥4,♠K,(1) One pair
♥J,♣J,♦7,♥6,♦8,(1) One pair
♥J,♣J,♦7,♥6,♠K,(1) One pair
♥J,♣J,♦7,♦8,♠K,(1) One pair
♥J,♣J,♦9,♠2,♥4,(1) One pair
♥J,♣J,♦9,♠2,♥6,(1) One pair
♥J,♣J,♦9,♠2,♦8,(1) One pair
♥J,♣J,♦9,♠2,♠K,(1) One pair
♥J,♣J,♦9,♥4,♥6,(1) One pair
♥J,♣J,♦9,♥4,♦8,(1) One pair
♥J,♣J,♦9,♥4,♠K,(1) One pair
♥J,♣J,♦9,♥6,♦8,(1) One pair
♥J,♣J,♦9,♥6,♠K,(1) One pair
♥J,♣J,♦9,♦8,♠K,(1) One pair
♥J,♣J,♠2,♥4,♥6,(1) One pair
♥J,♣J,♠2,♥4,♦8,(1) One pair
♥J,♣J,♠2,♥4,♠K,(1) One pair
♥J,♣J,♠2,♥6,♦8,(1) One pair
♥J,♣J,♠2,♥6,♠K,(1) One pair
♥J,♣J,♠2,♦8,♠K,(1) One pair
♥J,♣J,♥4,♥6,♦8,(1) One pair
♥J,♣J,♥4,♥6,♠K,(1) One pair
♥J,♣J,♥4,♦8,♠K,(1) One pair
♥J,♣J,♥6,♦8,♠K,(1) One pair
♥J,♦4,♥10,♥2,♠2,(1) One pair
♥J,♦4,♥10,♥2,♥4,(1) One pair
♥J,♦4,♥10,♣8,♥4,(1) One pair
♥J,♦4,♥10,♣8,♦8,(1) One pair
♥J,♦4,♥10,♦7,♥4,(1) One pair
♥J,♦4,♥10,♦9,♥4,(1) One pair
♥J,♦4,♥10,♠2,♥4,(1) One pair
♥J,♦4,♥10,♥4,♥6,(1) One pair
♥J,♦4,♥10,♥4,♦8,(1) One pair
♥J,♦4,♥10,♥4,♠K,(1) One pair
♥J,♦4,♥2,♣8,♠2,(1) One pair
♥J,♦4,♥2,♣8,♥4,(1) One pair
♥J,♦4,♥2,♣8,♦8,(1) One pair
♥J,♦4,♥2,♦7,♠2,(1) One pair
♥J,♦4,♥2,♦7,♥4,(1) One pair
♥J,♦4,♥2,♦9,♠2,(1) One pair
♥J,♦4,♥2,♦9,♥4,(1) One pair
♥2,♦9,♠2,♥4,♠K,(1) One pair
♥J,♦4,♥2,♠2,♥6,(1) One pair
♥J,♦4,♥2,♠2,♦8,(1) One pair
♥J,♦4,♥2,♠2,♠K,(1) One pair
♥J,♦4,♥2,♥4,♥6,(1) One pair
♥J,♦4,♥2,♥4,♦8,(1) One pair
♥J,♦4,♥2,♥4,♠K,(1) One pair
♥J,♦4,♣8,♦7,♥4,(1) One pair
♥J,♦4,♣8,♦7,♦8,(1) One pair
♥J,♦4,♣8,♦9,♥4,(1) One pair
♥J,♦4,♣8,♦9,♦8,(1) One pair
♥J,♦4,♣8,♠2,♥4,(1) One pair
♥J,♦4,♣8,♠2,♦8,(1) One pair
♥J,♦4,♣8,♥4,♥6,(1) One pair
♥2,♦9,♠2,♥4,♦8,(1) One pair
♥J,♦4,♣8,♥4,♠K,(1) One pair
♥J,♦4,♣8,♥6,♦8,(1) One pair
♥J,♦4,♣8,♦8,♠K,(1) One pair
♥J,♦4,♦7,♦9,♥4,(1) One pair
♥J,♦4,♦7,♠2,♥4,(1) One pair
♥J,♦4,♦7,♥4,♥6,(1) One pair
♥J,♦4,♦7,♥4,♦8,(1) One pair
♥J,♦4,♦7,♥4,♠K,(1) One pair
♥J,♦4,♦9,♠2,♥4,(1) One pair
♥J,♦4,♦9,♥4,♥6,(1) One pair
♥J,♦4,♦9,♥4,♦8,(1) One pair
♥J,♦4,♦9,♥4,♠K,(1) One pair
♥J,♦4,♠2,♥4,♥6,(1) One pair
♥J,♦4,♠2,♥4,♦8,(1) One pair
♥J,♦4,♠2,♥4,♠K,(1) One pair
♥J,♦4,♥4,♥6,♦8,(1) One pair
♥J,♦4,♥4,♥6,♠K,(1) One pair
♥J,♦4,♥4,♦8,♠K,(1) One pair
♥J,♥10,♥2,♣8,♠2,(1) One pair
♥J,♥10,♥2,♣8,♦8,(1) One pair
♥J,♥10,♥2,♦7,♠2,(1) One pair
♥J,♥10,♥2,♦9,♠2,(1) One pair
♥J,♥10,♥2,♠2,♥4,(1) One pair
♥J,♥10,♥2,♠2,♥6,(1) One pair
♥J,♥10,♥2,♠2,♦8,(1) One pair
♥J,♥10,♥2,♠2,♠K,(1) One pair
♥2,♦9,♠2,♥4,♥6,(1) One pair
♥2,♦7,♠2,♦8,♠K,(1) One pair
♥J,♥10,♣8,♦7,♦8,(1) One pair
♥J,♥10,♣8,♦9,♦8,(1) One pair
♥J,♥10,♣8,♠2,♦8,(1) One pair
♥J,♥10,♣8,♥4,♦8,(1) One pair
♥J,♥10,♣8,♥6,♦8,(1) One pair
♥J,♥10,♣8,♦8,♠K,(1) One pair
♥2,♦7,♠2,♥6,♠K,(1) One pair
♥J,♥2,♣8,♦7,♠2,(1) One pair
♥J,♥2,♣8,♦7,♦8,(1) One pair
♥J,♥2,♣8,♦9,♠2,(1) One pair
♥J,♥2,♣8,♦9,♦8,(1) One pair
♥J,♥2,♣8,♠2,♥4,(1) One pair
♥J,♥2,♣8,♠2,♥6,(1) One pair
♥2,♦7,♠2,♥6,♦8,(1) One pair
♥J,♥2,♣8,♠2,♠K,(1) One pair
♥J,♥2,♣8,♥4,♦8,(1) One pair
♥J,♥2,♣8,♥6,♦8,(1) One pair
♥J,♥2,♣8,♦8,♠K,(1) One pair
♥J,♥2,♦7,♦9,♠2,(1) One pair
♥J,♥2,♦7,♠2,♥4,(1) One pair
♥J,♥2,♦7,♠2,♥6,(1) One pair
♥J,♥2,♦7,♠2,♦8,(1) One pair
♥J,♥2,♦7,♠2,♠K,(1) One pair
♥J,♥2,♦9,♠2,♥4,(1) One pair
♥J,♥2,♦9,♠2,♥6,(1) One pair
♥J,♥2,♦9,♠2,♦8,(1) One pair
♥J,♥2,♦9,♠2,♠K,(1) One pair
♥J,♥2,♠2,♥4,♥6,(1) One pair
♥J,♥2,♠2,♥4,♦8,(1) One pair
♥J,♥2,♠2,♥4,♠K,(1) One pair
♥J,♥2,♠2,♥6,♦8,(1) One pair
♥J,♥2,♠2,♥6,♠K,(1) One pair
♥J,♥2,♠2,♦8,♠K,(1) One pair
♥J,♣8,♦7,♦9,♦8,(1) One pair
♥J,♣8,♦7,♠2,♦8,(1) One pair
♥J,♣8,♦7,♥4,♦8,(1) One pair
♥J,♣8,♦7,♥6,♦8,(1) One pair
♥J,♣8,♦7,♦8,♠K,(1) One pair
♥J,♣8,♦9,♠2,♦8,(1) One pair
♥J,♣8,♦9,♥4,♦8,(1) One pair
♥J,♣8,♦9,♥6,♦8,(1) One pair
♥J,♣8,♦9,♦8,♠K,(1) One pair
♥J,♣8,♠2,♥4,♦8,(1) One pair
♥J,♣8,♠2,♥6,♦8,(1) One pair
♥J,♣8,♠2,♦8,♠K,(1) One pair
♥J,♣8,♥4,♥6,♦8,(1) One pair
♥J,♣8,♥4,♦8,♠K,(1) One pair
♥J,♣8,♥6,♦8,♠K,(1) One pair
♣J,♦4,♥10,♥2,♠2,(1) One pair
♣J,♦4,♥10,♥2,♥4,(1) One pair
♣J,♦4,♥10,♣8,♥4,(1) One pair
♣J,♦4,♥10,♣8,♦8,(1) One pair
♣J,♦4,♥10,♦7,♥4,(1) One pair
♣J,♦4,♥10,♦9,♥4,(1) One pair
♣J,♦4,♥10,♠2,♥4,(1) One pair
♣J,♦4,♥10,♥4,♥6,(1) One pair
♣J,♦4,♥10,♥4,♦8,(1) One pair
♣J,♦4,♥10,♥4,♠K,(1) One pair
♣J,♦4,♥2,♣8,♠2,(1) One pair
♣J,♦4,♥2,♣8,♥4,(1) One pair
♣J,♦4,♥2,♣8,♦8,(1) One pair
♣J,♦4,♥2,♦7,♠2,(1) One pair
♣J,♦4,♥2,♦7,♥4,(1) One pair
♣J,♦4,♥2,♦9,♠2,(1) One pair
♣J,♦4,♥2,♦9,♥4,(1) One pair
♥2,♦7,♠2,♥4,♠K,(1) One pair
♣J,♦4,♥2,♠2,♥6,(1) One pair
♣J,♦4,♥2,♠2,♦8,(1) One pair
♣J,♦4,♥2,♠2,♠K,(1) One pair
♣J,♦4,♥2,♥4,♥6,(1) One pair
♣J,♦4,♥2,♥4,♦8,(1) One pair
♣J,♦4,♥2,♥4,♠K,(1) One pair
♣J,♦4,♣8,♦7,♥4,(1) One pair
♣J,♦4,♣8,♦7,♦8,(1) One pair
♣J,♦4,♣8,♦9,♥4,(1) One pair
♣J,♦4,♣8,♦9,♦8,(1) One pair
♣J,♦4,♣8,♠2,♥4,(1) One pair
♣J,♦4,♣8,♠2,♦8,(1) One pair
♣J,♦4,♣8,♥4,♥6,(1) One pair
♥2,♦7,♠2,♥4,♦8,(1) One pair
♣J,♦4,♣8,♥4,♠K,(1) One pair
♥10,♥2,♣8,♦8,♠K,(1) One pair
♥J,♣J,♦4,♥10,♣8,(1) One pair
♦4,♥10,♥2,♦9,♠2,(1) One pair
♣J,♦4,♦7,♠2,♥4,(1) One pair
♣J,♦4,♦7,♥4,♥6,(1) One pair
♣J,♦4,♦7,♥4,♦8,(1) One pair
♣J,♦4,♦7,♥4,♠K,(1) One pair
♣J,♦4,♦9,♠2,♥4,(1) One pair
♣J,♦4,♦9,♥4,♥6,(1) One pair
♣J,♦4,♦9,♥4,♦8,(1) One pair
♣J,♦4,♦9,♥4,♠K,(1) One pair
♣J,♦4,♠2,♥4,♥6,(1) One pair
♣J,♦4,♠2,♥4,♦8,(1) One pair
♣J,♦4,♠2,♥4,♠K,(1) One pair
♣J,♦4,♥4,♥6,♦8,(1) One pair
♣J,♦4,♥4,♥6,♠K,(1) One pair
♣J,♦4,♥4,♦8,♠K,(1) One pair
♣J,♥10,♥2,♣8,♠2,(1) One pair
♣J,♥10,♥2,♣8,♦8,(1) One pair
♣J,♥10,♥2,♦7,♠2,(1) One pair
♣J,♥10,♥2,♦9,♠2,(1) One pair
♣J,♥10,♥2,♠2,♥4,(1) One pair
♣J,♥10,♥2,♠2,♥6,(1) One pair
♣J,♥10,♥2,♠2,♦8,(1) One pair
♣J,♥10,♥2,♠2,♠K,(1) One pair
♥2,♦7,♠2,♥4,♥6,(1) One pair
♣J,♥10,♣8,♦7,♦8,(1) One pair
♣J,♥10,♣8,♦9,♦8,(1) One pair
♣J,♥10,♣8,♠2,♦8,(1) One pair
♣J,♥10,♣8,♥4,♦8,(1) One pair
♣J,♥10,♣8,♥6,♦8,(1) One pair
♣J,♥10,♣8,♦8,♠K,(1) One pair
♥2,♦7,♦9,♠2,♠K,(1) One pair
♣J,♥2,♣8,♦7,♠2,(1) One pair
♣J,♥2,♣8,♦7,♦8,(1) One pair
♣J,♥2,♣8,♦9,♠2,(1) One pair
♣J,♥2,♣8,♦9,♦8,(1) One pair
♣J,♥2,♣8,♠2,♥4,(1) One pair
♣J,♥2,♣8,♠2,♥6,(1) One pair
♥2,♦7,♦9,♠2,♦8,(1) One pair
♣J,♥2,♣8,♠2,♠K,(1) One pair
♣J,♥2,♣8,♥4,♦8,(1) One pair
♣J,♥2,♣8,♥6,♦8,(1) One pair
♣J,♥2,♣8,♦8,♠K,(1) One pair
♣J,♥2,♦7,♦9,♠2,(1) One pair
♣J,♥2,♦7,♠2,♥4,(1) One pair
♣J,♥2,♦7,♠2,♥6,(1) One pair
♣J,♥2,♦7,♠2,♦8,(1) One pair
♣J,♥2,♦7,♠2,♠K,(1) One pair
♣J,♥2,♦9,♠2,♥4,(1) One pair
♣J,♥2,♦9,♠2,♥6,(1) One pair
♣J,♥2,♦9,♠2,♦8,(1) One pair
♣J,♥2,♦9,♠2,♠K,(1) One pair
♣J,♥2,♠2,♥4,♥6,(1) One pair
♣J,♥2,♠2,♥4,♦8,(1) One pair
♣J,♦4,♣8,♦8,♠K,(1) One pair
♣J,♥2,♠2,♥6,♦8,(1) One pair
♣J,♥2,♠2,♥6,♠K,(1) One pair
♣J,♥2,♠2,♦8,♠K,(1) One pair
♣J,♣8,♦7,♦9,♦8,(1) One pair
♣J,♣8,♦7,♠2,♦8,(1) One pair
♣J,♣8,♦7,♥4,♦8,(1) One pair
♣J,♣8,♦7,♥6,♦8,(1) One pair
♣J,♣8,♦7,♦8,♠K,(1) One pair
♣J,♣8,♦9,♠2,♦8,(1) One pair
♣J,♣8,♦9,♥4,♦8,(1) One pair
♣J,♣8,♦9,♥6,♦8,(1) One pair
♣J,♣8,♦9,♦8,♠K,(1) One pair
♣J,♣8,♠2,♥4,♦8,(1) One pair
♣J,♣8,♠2,♥6,♦8,(1) One pair
♣J,♣8,♠2,♦8,♠K,(1) One pair
♣J,♣8,♥4,♥6,♦8,(1) One pair
♣J,♣8,♥4,♦8,♠K,(1) One pair
♣J,♣8,♥6,♦8,♠K,(1) One pair
♦4,♥10,♥2,♣8,♠2,(1) One pair
♦4,♥10,♥2,♣8,♥4,(1) One pair
♦4,♥10,♥2,♣8,♦8,(1) One pair
♦4,♥10,♥2,♦7,♠2,(1) One pair
♦4,♥10,♥2,♦7,♥4,(1) One pair
♣J,♦4,♦7,♦9,♥4,(1) One pair
♦4,♥10,♥2,♦9,♥4,(1) One pair
♥2,♦7,♦9,♠2,♥6,(1) One pair
♦4,♥10,♥2,♠2,♥6,(1) One pair
♦4,♥10,♥2,♠2,♦8,(1) One pair
♦4,♥10,♥2,♠2,♠K,(1) One pair
♦4,♥10,♥2,♥4,♥6,(1) One pair
♦4,♥10,♥2,♥4,♦8,(1) One pair
♦4,♥10,♥2,♥4,♠K,(1) One pair
♦4,♥10,♣8,♦7,♥4,(1) One pair
♦4,♥10,♣8,♦7,♦8,(1) One pair
♦4,♥10,♣8,♦9,♥4,(1) One pair
♦4,♥10,♣8,♦9,♦8,(1) One pair
♦4,♥10,♣8,♠2,♥4,(1) One pair
♦4,♥10,♣8,♠2,♦8,(1) One pair
♦4,♥10,♣8,♥4,♥6,(1) One pair
♥2,♦7,♦9,♠2,♥4,(1) One pair
♦4,♥10,♣8,♥4,♠K,(1) One pair
♦4,♥10,♣8,♥6,♦8,(1) One pair
♦4,♥10,♣8,♦8,♠K,(1) One pair
♦4,♥10,♦7,♦9,♥4,(1) One pair
♦4,♥10,♦7,♠2,♥4,(1) One pair
♦4,♥10,♦7,♥4,♥6,(1) One pair
♦4,♥10,♦7,♥4,♦8,(1) One pair
♦4,♥10,♦7,♥4,♠K,(1) One pair
♦4,♥10,♦9,♠2,♥4,(1) One pair
♦4,♥10,♦9,♥4,♥6,(1) One pair
♦4,♥10,♦9,♥4,♦8,(1) One pair
♦4,♥10,♦9,♥4,♠K,(1) One pair
♦4,♥10,♠2,♥4,♥6,(1) One pair
♦4,♥10,♠2,♥4,♦8,(1) One pair
♦4,♥10,♠2,♥4,♠K,(1) One pair
♦4,♥10,♥4,♥6,♦8,(1) One pair
♦4,♥10,♥4,♥6,♠K,(1) One pair
♦4,♥10,♥4,♦8,♠K,(1) One pair
♦4,♥2,♣8,♦7,♠2,(1) One pair
♦4,♥2,♣8,♦7,♥4,(1) One pair
♦4,♥2,♣8,♦7,♦8,(1) One pair
♦4,♥2,♣8,♦9,♠2,(1) One pair
♦4,♥2,♣8,♦9,♥4,(1) One pair
♦4,♥2,♣8,♦9,♦8,(1) One pair
♥2,♣8,♥6,♦8,♠K,(1) One pair
♦4,♥2,♣8,♠2,♥6,(1) One pair
♥2,♣8,♥4,♦8,♠K,(1) One pair
♦4,♥2,♣8,♠2,♠K,(1) One pair
♦4,♥2,♣8,♥4,♥6,(1) One pair
♥2,♣8,♥4,♥6,♦8,(1) One pair
♦4,♥2,♣8,♥4,♠K,(1) One pair
♦4,♥2,♣8,♥6,♦8,(1) One pair
♦4,♥2,♣8,♦8,♠K,(1) One pair
♦4,♥2,♦7,♦9,♠2,(1) One pair
♦4,♥2,♦7,♦9,♥4,(1) One pair
♥2,♣8,♠2,♥6,♠K,(1) One pair
♦4,♥2,♦7,♠2,♥6,(1) One pair
♦4,♥2,♦7,♠2,♦8,(1) One pair
♦4,♥2,♦7,♠2,♠K,(1) One pair
♦4,♥2,♦7,♥4,♥6,(1) One pair
♦4,♥2,♦7,♥4,♦8,(1) One pair
♦4,♥2,♦7,♥4,♠K,(1) One pair
♥2,♣8,♠2,♥4,♠K,(1) One pair
♦4,♥2,♦9,♠2,♥6,(1) One pair
♦4,♥2,♦9,♠2,♦8,(1) One pair
♦4,♥2,♦9,♠2,♠K,(1) One pair
♦4,♥2,♦9,♥4,♥6,(1) One pair
♦4,♥2,♦9,♥4,♦8,(1) One pair
♦4,♥2,♦9,♥4,♠K,(1) One pair
♥2,♣8,♠2,♥4,♥6,(1) One pair
♥2,♣8,♦9,♦8,♠K,(1) One pair
♥2,♣8,♦9,♥6,♦8,(1) One pair
♦4,♥2,♠2,♥6,♦8,(1) One pair
♦4,♥2,♠2,♥6,♠K,(1) One pair
♦4,♥2,♠2,♦8,♠K,(1) One pair
♦4,♥2,♥4,♥6,♦8,(1) One pair
♦4,♥2,♥4,♥6,♠K,(1) One pair
♦4,♥2,♥4,♦8,♠K,(1) One pair
♦4,♣8,♦7,♦9,♥4,(1) One pair
♦4,♣8,♦7,♦9,♦8,(1) One pair
♦4,♣8,♦7,♠2,♥4,(1) One pair
♦4,♣8,♦7,♠2,♦8,(1) One pair
♦4,♣8,♦7,♥4,♥6,(1) One pair
♥2,♣8,♦9,♥4,♦8,(1) One pair
♦4,♣8,♦7,♥4,♠K,(1) One pair
♦4,♣8,♦7,♥6,♦8,(1) One pair
♦4,♣8,♦7,♦8,♠K,(1) One pair
♦4,♣8,♦9,♠2,♥4,(1) One pair
♦4,♣8,♦9,♠2,♦8,(1) One pair
♦4,♣8,♦9,♥4,♥6,(1) One pair
♥2,♣8,♦9,♠2,♠K,(1) One pair
♦4,♣8,♦9,♥4,♠K,(1) One pair
♦4,♣8,♦9,♥6,♦8,(1) One pair
♦4,♣8,♦9,♦8,♠K,(1) One pair
♦4,♣8,♠2,♥4,♥6,(1) One pair
♥2,♣8,♦9,♠2,♥6,(1) One pair
♦4,♣8,♠2,♥4,♠K,(1) One pair
♦4,♣8,♠2,♥6,♦8,(1) One pair
♦4,♣8,♠2,♦8,♠K,(1) One pair
♥2,♣8,♦9,♠2,♥4,(1) One pair
♦4,♣8,♥4,♥6,♠K,(1) One pair
♥2,♣8,♦7,♦8,♠K,(1) One pair
♦4,♣8,♥6,♦8,♠K,(1) One pair
♦4,♦7,♦9,♠2,♥4,(1) One pair
♦4,♦7,♦9,♥4,♥6,(1) One pair
♦4,♦7,♦9,♥4,♦8,(1) One pair
♦4,♦7,♦9,♥4,♠K,(1) One pair
♦4,♦7,♠2,♥4,♥6,(1) One pair
♦4,♦7,♠2,♥4,♦8,(1) One pair
♦4,♦7,♠2,♥4,♠K,(1) One pair
♦4,♦7,♥4,♥6,♦8,(1) One pair
♦4,♦7,♥4,♥6,♠K,(1) One pair
♦4,♦7,♥4,♦8,♠K,(1) One pair
♦4,♦9,♠2,♥4,♥6,(1) One pair
♦4,♦9,♠2,♥4,♦8,(1) One pair
♦4,♦9,♠2,♥4,♠K,(1) One pair
♦4,♦9,♥4,♥6,♦8,(1) One pair
♦4,♦9,♥4,♥6,♠K,(1) One pair
♦4,♦9,♥4,♦8,♠K,(1) One pair
♦4,♠2,♥4,♥6,♦8,(1) One pair
♦4,♠2,♥4,♥6,♠K,(1) One pair
♦4,♠2,♥4,♦8,♠K,(1) One pair
♦4,♥4,♥6,♦8,♠K,(1) One pair
♥10,♥2,♣8,♦7,♠2,(1) One pair
♥10,♥2,♣8,♦7,♦8,(1) One pair
♥10,♥2,♣8,♦9,♠2,(1) One pair
♥10,♥2,♣8,♦9,♦8,(1) One pair
♥10,♥2,♣8,♠2,♥4,(1) One pair
♥10,♥2,♣8,♠2,♥6,(1) One pair
♥2,♣8,♦7,♥6,♦8,(1) One pair
♥10,♥2,♣8,♠2,♠K,(1) One pair
♥10,♥2,♣8,♥4,♦8,(1) One pair
♥10,♥2,♣8,♥6,♦8,(1) One pair
♥J,♣J,♦4,♥10,♥2,(1) One pair
♥10,♥2,♦7,♦9,♠2,(1) One pair
♥10,♥2,♦7,♠2,♥4,(1) One pair
