♦6,♦K,♥2,♠2,♠3,(1) One pair
♥7,♠3,♥6,♣A,♠6,(1) One pair
♦6,♦K,♥2,♠2,♣A,(1) One pair
♥7,♠2,♥6,♣A,♠6,(1) One pair
♦6,♦K,♥2,♠3,♥6,(1) One pair
♦6,♦K,♥2,♠3,♠6,(1) One pair
♦6,♦K,♥2,♥6,♣A,(1) One pair
♥7,♠2,♠3,♥6,♠6,(1) One pair
♦6,♦K,♥2,♣A,♠6,(1) One pair
♦6,♦K,♥7,♣9,♥6,(1) One pair
♦6,♦K,♥7,♣9,♠6,(1) One pair
♦6,♦K,♥7,♠2,♥6,(1) One pair
♦6,♦K,♥7,♠2,♠6,(1) One pair
♦6,♦K,♥7,♠3,♥6,(1) One pair
♦6,♦K,♥7,♠3,♠6,(1) One pair
♦6,♦K,♥7,♥6,♣A,(1) One pair
♥7,♣9,♥6,♣A,♠6,(1) One pair
♦6,♦K,♥7,♣A,♠6,(1) One pair
♦6,♦K,♣9,♠2,♥6,(1) One pair
♦6,♦K,♣9,♠2,♠6,(1) One pair
♦6,♦K,♣9,♠3,♥6,(1) One pair
♦6,♦K,♣9,♠3,♠6,(1) One pair
♦6,♦K,♣9,♥6,♣A,(1) One pair
♥7,♣9,♠3,♥6,♠6,(1) One pair
♦6,♦K,♣9,♣A,♠6,(1) One pair
♦6,♦K,♠2,♠3,♥6,(1) One pair
♦6,♦K,♠2,♠3,♠6,(1) One pair
♦6,♦K,♠2,♥6,♣A,(1) One pair
♥7,♣9,♠2,♥6,♠6,(1) One pair
♦6,♦K,♠2,♣A,♠6,(1) One pair
♦6,♦K,♠3,♥6,♣A,(1) One pair
♥2,♠3,♥6,♣A,♠6,(1) One pair
♦6,♦K,♠3,♣A,♠6,(1) One pair
♥2,♠2,♠3,♣A,♠6,(1) One pair
♦6,♥A,♦10,♥2,♠2,(1) One pair
♦6,♥A,♦10,♥2,♥6,(1) One pair
♦6,♥A,♦10,♥2,♣A,(1) One pair
♦6,♥A,♦10,♥2,♠6,(1) One pair
♦6,♥A,♦10,♥7,♥6,(1) One pair
♦6,♥A,♦10,♥7,♣A,(1) One pair
♦6,♥A,♦10,♥7,♠6,(1) One pair
♦6,♥A,♦10,♣9,♥6,(1) One pair
♦6,♥A,♦10,♣9,♣A,(1) One pair
♦6,♥A,♦10,♣9,♠6,(1) One pair
♦6,♥A,♦10,♠2,♥6,(1) One pair
♦6,♥A,♦10,♠2,♣A,(1) One pair
♦6,♥A,♦10,♠2,♠6,(1) One pair
♦6,♥A,♦10,♠3,♥6,(1) One pair
♦6,♥A,♦10,♠3,♣A,(1) One pair
♦6,♥A,♦10,♠3,♠6,(1) One pair
♥2,♠2,♠3,♥6,♣A,(1) One pair
♥2,♣9,♥6,♣A,♠6,(1) One pair
♥2,♣9,♠3,♥6,♠6,(1) One pair
♦6,♥A,♥2,♥7,♠2,(1) One pair
♦6,♥A,♥2,♥7,♥6,(1) One pair
♦6,♥A,♥2,♥7,♣A,(1) One pair
♦6,♥A,♥2,♥7,♠6,(1) One pair
♦6,♥A,♥2,♣9,♠2,(1) One pair
♦6,♥A,♥2,♣9,♥6,(1) One pair
♦6,♥A,♥2,♣9,♣A,(1) One pair
♦6,♥A,♥2,♣9,♠6,(1) One pair
♦6,♥A,♥2,♠2,♠3,(1) One pair
♥2,♣9,♠2,♣A,♠6,(1) One pair
♥2,♣9,♠2,♥6,♣A,(1) One pair
♥2,♣9,♠2,♠3,♠6,(1) One pair
♦6,♥A,♥2,♠3,♥6,(1) One pair
♦6,♥A,♥2,♠3,♣A,(1) One pair
♦6,♥A,♥2,♠3,♠6,(1) One pair
♥2,♣9,♠2,♠3,♣A,(1) One pair
♥2,♣9,♠2,♠3,♥6,(1) One pair
♥2,♥7,♥6,♣A,♠6,(1) One pair
♦6,♥A,♥7,♣9,♥6,(1) One pair
♦6,♥A,♥7,♣9,♣A,(1) One pair
♦6,♥A,♥7,♣9,♠6,(1) One pair
♦6,♥A,♥7,♠2,♥6,(1) One pair
♦6,♥A,♥7,♠2,♣A,(1) One pair
♦6,♥A,♥7,♠2,♠6,(1) One pair
♦6,♥A,♥7,♠3,♥6,(1) One pair
♦6,♥A,♥7,♠3,♣A,(1) One pair
♦6,♥A,♥7,♠3,♠6,(1) One pair
♥2,♥7,♠3,♥6,♠6,(1) One pair
♥2,♥7,♠2,♣A,♠6,(1) One pair
♥2,♥7,♠2,♥6,♣A,(1) One pair
♦6,♥A,♣9,♠2,♥6,(1) One pair
♦6,♥A,♣9,♠2,♣A,(1) One pair
♦6,♥A,♣9,♠2,♠6,(1) One pair
♦6,♥A,♣9,♠3,♥6,(1) One pair
♦6,♥A,♣9,♠3,♣A,(1) One pair
♦6,♥A,♣9,♠3,♠6,(1) One pair
♥2,♥7,♠2,♠3,♠6,(1) One pair
♥2,♥7,♠2,♠3,♣A,(1) One pair
♥2,♥7,♠2,♠3,♥6,(1) One pair
♦6,♥A,♠2,♠3,♥6,(1) One pair
♦6,♥A,♠2,♠3,♣A,(1) One pair
♦6,♥A,♠2,♠3,♠6,(1) One pair
♥2,♥7,♣9,♥6,♠6,(1) One pair
♥2,♥7,♣9,♠2,♠6,(1) One pair
♥2,♥7,♣9,♠2,♣A,(1) One pair
♥2,♥7,♣9,♠2,♥6,(1) One pair
♥2,♥7,♣9,♠2,♠3,(1) One pair
♦10,♠3,♥6,♣A,♠6,(1) One pair
♦10,♠2,♥6,♣A,♠6,(1) One pair
♦6,♦10,♥2,♥7,♠2,(1) One pair
♦6,♦10,♥2,♥7,♥6,(1) One pair
♦6,♦10,♥2,♥7,♠6,(1) One pair
♦6,♦10,♥2,♣9,♠2,(1) One pair
♦6,♦10,♥2,♣9,♥6,(1) One pair
♦6,♦10,♥2,♣9,♠6,(1) One pair
♦6,♦10,♥2,♠2,♠3,(1) One pair
♦10,♠2,♠3,♥6,♠6,(1) One pair
♦6,♦10,♥2,♠2,♣A,(1) One pair
♦10,♣9,♥6,♣A,♠6,(1) One pair
♦6,♦10,♥2,♠3,♥6,(1) One pair
♦6,♦10,♥2,♠3,♠6,(1) One pair
♦6,♦10,♥2,♥6,♣A,(1) One pair
♦10,♣9,♠3,♥6,♠6,(1) One pair
♦10,♣9,♠2,♥6,♠6,(1) One pair
♦6,♦10,♥7,♣9,♥6,(1) One pair
♦6,♦10,♥7,♣9,♠6,(1) One pair
♦6,♦10,♥7,♠2,♥6,(1) One pair
♦6,♦10,♥7,♠2,♠6,(1) One pair
♦6,♦10,♥7,♠3,♥6,(1) One pair
♦6,♦10,♥7,♠3,♠6,(1) One pair
♦6,♦10,♥7,♥6,♣A,(1) One pair
♦10,♥7,♥6,♣A,♠6,(1) One pair
♦6,♦10,♥7,♣A,♠6,(1) One pair
♦6,♦10,♣9,♠2,♥6,(1) One pair
♦6,♦10,♣9,♠2,♠6,(1) One pair
♦6,♦10,♣9,♠3,♥6,(1) One pair
♦6,♦10,♣9,♠3,♠6,(1) One pair
♦6,♦10,♣9,♥6,♣A,(1) One pair
♦10,♥7,♠3,♥6,♠6,(1) One pair
♦6,♦10,♣9,♣A,♠6,(1) One pair
♦6,♦10,♠2,♠3,♥6,(1) One pair
♦6,♦10,♠2,♠3,♠6,(1) One pair
♦6,♦10,♠2,♥6,♣A,(1) One pair
♦10,♥7,♠2,♥6,♠6,(1) One pair
♦6,♦10,♠2,♣A,♠6,(1) One pair
♦6,♦10,♠3,♥6,♣A,(1) One pair
♦10,♥7,♣9,♥6,♠6,(1) One pair
♦6,♦10,♠3,♣A,♠6,(1) One pair
♦10,♥2,♥6,♣A,♠6,(1) One pair
♦6,♥2,♥7,♣9,♠2,(1) One pair
♦6,♥2,♥7,♣9,♥6,(1) One pair
♦6,♥2,♥7,♣9,♠6,(1) One pair
♦6,♥2,♥7,♠2,♠3,(1) One pair
♦10,♥2,♠3,♥6,♠6,(1) One pair
♦6,♥2,♥7,♠2,♣A,(1) One pair
♦10,♥2,♠2,♣A,♠6,(1) One pair
♦6,♥2,♥7,♠3,♥6,(1) One pair
♦6,♥2,♥7,♠3,♠6,(1) One pair
♦6,♥2,♥7,♥6,♣A,(1) One pair
♦10,♥2,♠2,♥6,♣A,(1) One pair
♦6,♥2,♥7,♣A,♠6,(1) One pair
♦6,♥2,♣9,♠2,♠3,(1) One pair
♦10,♥2,♠2,♠3,♠6,(1) One pair
♦6,♥2,♣9,♠2,♣A,(1) One pair
♦10,♥2,♠2,♠3,♣A,(1) One pair
♦6,♥2,♣9,♠3,♥6,(1) One pair
♦6,♥2,♣9,♠3,♠6,(1) One pair
♦6,♥2,♣9,♥6,♣A,(1) One pair
♦10,♥2,♠2,♠3,♥6,(1) One pair
♦6,♥2,♣9,♣A,♠6,(1) One pair
♦10,♥2,♣9,♥6,♠6,(1) One pair
♦6,♥2,♠2,♠3,♣A,(1) One pair
♦10,♥2,♣9,♠2,♠6,(1) One pair
♦10,♥2,♣9,♠2,♣A,(1) One pair
♦10,♥2,♣9,♠2,♥6,(1) One pair
♦10,♥2,♣9,♠2,♠3,(1) One pair
♦6,♥2,♠3,♥6,♣A,(1) One pair
♦10,♥2,♥7,♥6,♠6,(1) One pair
♦6,♥2,♠3,♣A,♠6,(1) One pair
♦10,♥2,♥7,♠2,♠6,(1) One pair
♦6,♥7,♣9,♠2,♥6,(1) One pair
♦6,♥7,♣9,♠2,♠6,(1) One pair
♦6,♥7,♣9,♠3,♥6,(1) One pair
♦6,♥7,♣9,♠3,♠6,(1) One pair
♦6,♥7,♣9,♥6,♣A,(1) One pair
♦10,♥2,♥7,♠2,♣A,(1) One pair
♦6,♥7,♣9,♣A,♠6,(1) One pair
♦6,♥7,♠2,♠3,♥6,(1) One pair
♦6,♥7,♠2,♠3,♠6,(1) One pair
♦6,♥7,♠2,♥6,♣A,(1) One pair
♦10,♥2,♥7,♠2,♥6,(1) One pair
♦6,♥7,♠2,♣A,♠6,(1) One pair
♦6,♥7,♠3,♥6,♣A,(1) One pair
♦10,♥2,♥7,♠2,♠3,(1) One pair
♦6,♥7,♠3,♣A,♠6,(1) One pair
♦10,♥2,♥7,♣9,♠2,(1) One pair
♦6,♣9,♠2,♠3,♥6,(1) One pair
♦6,♣9,♠2,♠3,♠6,(1) One pair
♦6,♣9,♠2,♥6,♣A,(1) One pair
♥A,♠2,♠3,♣A,♠6,(1) One pair
♦6,♣9,♠2,♣A,♠6,(1) One pair
♦K,♥A,♥2,♥6,♣A,(1) One pair
♦6,♦K,♥A,♦10,♣A,(1) One pair
♥A,♦10,♣9,♣A,♠6,(1) One pair
♥A,♠2,♠3,♥6,♠6,(1) One pair
♦6,♠2,♠3,♥6,♣A,(1) One pair
♥A,♠2,♠3,♥6,♣A,(1) One pair
♦6,♠2,♠3,♣A,♠6,(1) One pair
♥A,♣9,♠3,♣A,♠6,(1) One pair
♥A,♣9,♠3,♥6,♠6,(1) One pair
♦K,♥A,♦10,♥2,♠2,(1) One pair
♦K,♥A,♦10,♥2,♣A,(1) One pair
♦K,♥A,♦10,♥7,♣A,(1) One pair
♦K,♥A,♦10,♣9,♣A,(1) One pair
♦K,♥A,♦10,♠2,♣A,(1) One pair
♦K,♥A,♦10,♠3,♣A,(1) One pair
♦K,♥A,♦10,♥6,♣A,(1) One pair
♦K,♥A,♦10,♥6,♠6,(1) One pair
♦K,♥A,♦10,♣A,♠6,(1) One pair
♦K,♥A,♥2,♥7,♠2,(1) One pair
♦K,♥A,♥2,♥7,♣A,(1) One pair
♦K,♥A,♥2,♣9,♠2,(1) One pair
♦K,♥A,♥2,♣9,♣A,(1) One pair
♦K,♥A,♥2,♠2,♠3,(1) One pair
♦K,♥A,♥2,♠2,♥6,(1) One pair
♥A,♣9,♠3,♥6,♣A,(1) One pair
♦K,♥A,♥2,♠2,♠6,(1) One pair
♦K,♥A,♥2,♠3,♣A,(1) One pair
♦6,♣9,♠3,♥6,♣A,(1) One pair
♦K,♥A,♥2,♥6,♠6,(1) One pair
♦K,♥A,♥2,♣A,♠6,(1) One pair
♦K,♥A,♥7,♣9,♣A,(1) One pair
♦K,♥A,♥7,♠2,♣A,(1) One pair
♦K,♥A,♥7,♠3,♣A,(1) One pair
♦K,♥A,♥7,♥6,♣A,(1) One pair
♦K,♥A,♥7,♥6,♠6,(1) One pair
♦K,♥A,♥7,♣A,♠6,(1) One pair
♦K,♥A,♣9,♠2,♣A,(1) One pair
♦K,♥A,♣9,♠3,♣A,(1) One pair
♦K,♥A,♣9,♥6,♣A,(1) One pair
♦K,♥A,♣9,♥6,♠6,(1) One pair
♦K,♥A,♣9,♣A,♠6,(1) One pair
♦K,♥A,♠2,♠3,♣A,(1) One pair
♦K,♥A,♠2,♥6,♣A,(1) One pair
♦K,♥A,♠2,♥6,♠6,(1) One pair
♦K,♥A,♠2,♣A,♠6,(1) One pair
♦K,♥A,♠3,♥6,♣A,(1) One pair
♦K,♥A,♠3,♥6,♠6,(1) One pair
♦K,♥A,♠3,♣A,♠6,(1) One pair
♥A,♣9,♠2,♣A,♠6,(1) One pair
♦K,♦10,♥2,♥7,♠2,(1) One pair
♦K,♦10,♥2,♣9,♠2,(1) One pair
♦K,♦10,♥2,♠2,♠3,(1) One pair
♦K,♦10,♥2,♠2,♥6,(1) One pair
♦K,♦10,♥2,♠2,♣A,(1) One pair
♦K,♦10,♥2,♠2,♠6,(1) One pair
♦K,♦10,♥2,♥6,♠6,(1) One pair
♦K,♦10,♥7,♥6,♠6,(1) One pair
♦K,♦10,♣9,♥6,♠6,(1) One pair
♦K,♦10,♠2,♥6,♠6,(1) One pair
♦K,♦10,♠3,♥6,♠6,(1) One pair
♦K,♦10,♥6,♣A,♠6,(1) One pair
♦K,♥2,♥7,♣9,♠2,(1) One pair
♦K,♥2,♥7,♠2,♠3,(1) One pair
♦K,♥2,♥7,♠2,♥6,(1) One pair
♦K,♥2,♥7,♠2,♣A,(1) One pair
♦K,♥2,♥7,♠2,♠6,(1) One pair
♦K,♥2,♥7,♥6,♠6,(1) One pair
♦K,♥2,♣9,♠2,♠3,(1) One pair
♦K,♥2,♣9,♠2,♥6,(1) One pair
♦K,♥2,♣9,♠2,♣A,(1) One pair
♦K,♥2,♣9,♠2,♠6,(1) One pair
♦K,♥2,♣9,♥6,♠6,(1) One pair
♦K,♥2,♠2,♠3,♥6,(1) One pair
♦K,♥2,♠2,♠3,♣A,(1) One pair
♦K,♥2,♠2,♠3,♠6,(1) One pair
♦K,♥2,♠2,♥6,♣A,(1) One pair
♥A,♣9,♠2,♥6,♠6,(1) One pair
♦K,♥2,♠2,♣A,♠6,(1) One pair
♦K,♥2,♠3,♥6,♠6,(1) One pair
♦K,♥2,♥6,♣A,♠6,(1) One pair
♦K,♥7,♣9,♥6,♠6,(1) One pair
♦K,♥7,♠2,♥6,♠6,(1) One pair
♦K,♥7,♠3,♥6,♠6,(1) One pair
♦K,♥7,♥6,♣A,♠6,(1) One pair
♦K,♣9,♠2,♥6,♠6,(1) One pair
♦K,♣9,♠3,♥6,♠6,(1) One pair
♦K,♣9,♥6,♣A,♠6,(1) One pair
♦K,♠2,♠3,♥6,♠6,(1) One pair
♦K,♠2,♥6,♣A,♠6,(1) One pair
♦K,♠3,♥6,♣A,♠6,(1) One pair
♥A,♦10,♥2,♥7,♠2,(1) One pair
♥A,♦10,♥2,♥7,♣A,(1) One pair
♥A,♦10,♥2,♣9,♠2,(1) One pair
♥A,♦10,♥2,♣9,♣A,(1) One pair
♥A,♦10,♥2,♠2,♠3,(1) One pair
♥A,♦10,♥2,♠2,♥6,(1) One pair
♥A,♣9,♠2,♥6,♣A,(1) One pair
♥A,♦10,♥2,♠2,♠6,(1) One pair
♥A,♦10,♥2,♠3,♣A,(1) One pair
♥A,♦10,♥2,♥6,♣A,(1) One pair
♥A,♦10,♥2,♥6,♠6,(1) One pair
♥A,♦10,♥2,♣A,♠6,(1) One pair
♥A,♦10,♥7,♣9,♣A,(1) One pair
♥A,♦10,♥7,♠2,♣A,(1) One pair
♥A,♦10,♥7,♠3,♣A,(1) One pair
♥A,♦10,♥7,♥6,♣A,(1) One pair
♥A,♦10,♥7,♥6,♠6,(1) One pair
♥A,♦10,♥7,♣A,♠6,(1) One pair
♥A,♦10,♣9,♠2,♣A,(1) One pair
♥A,♦10,♣9,♠3,♣A,(1) One pair
♥A,♦10,♣9,♥6,♣A,(1) One pair
♥A,♦10,♣9,♥6,♠6,(1) One pair
♦6,♣9,♠3,♣A,♠6,(1) One pair
♥A,♦10,♠2,♠3,♣A,(1) One pair
♥A,♦10,♠2,♥6,♣A,(1) One pair
♥A,♦10,♠2,♥6,♠6,(1) One pair
♥A,♦10,♠2,♣A,♠6,(1) One pair
♥A,♦10,♠3,♥6,♣A,(1) One pair
♥A,♦10,♠3,♥6,♠6,(1) One pair
♥A,♦10,♠3,♣A,♠6,(1) One pair
♥A,♣9,♠2,♠3,♣A,(1) One pair
♥A,♥2,♥7,♣9,♠2,(1) One pair
♦6,♦K,♥A,♦10,♥6,(1) One pair
♥A,♥2,♥7,♠2,♠3,(1) One pair
♥A,♥2,♥7,♠2,♥6,(1) One pair
♥A,♥7,♠3,♣A,♠6,(1) One pair
♥A,♥2,♥7,♠2,♠6,(1) One pair
♥A,♥2,♥7,♠3,♣A,(1) One pair
♥A,♥2,♥7,♥6,♣A,(1) One pair
♥A,♥2,♥7,♥6,♠6,(1) One pair
♥A,♥2,♥7,♣A,♠6,(1) One pair
♥A,♥2,♣9,♠2,♠3,(1) One pair
♥A,♥2,♣9,♠2,♥6,(1) One pair
♥A,♥7,♠3,♥6,♠6,(1) One pair
♥A,♥2,♣9,♠2,♠6,(1) One pair
♥A,♥2,♣9,♠3,♣A,(1) One pair
♥A,♥2,♣9,♥6,♣A,(1) One pair
♥A,♥2,♣9,♥6,♠6,(1) One pair
♥A,♥2,♣9,♣A,♠6,(1) One pair
♥A,♥2,♠2,♠3,♥6,(1) One pair
♥A,♥7,♠3,♥6,♣A,(1) One pair
♥A,♥2,♠2,♠3,♠6,(1) One pair
♥A,♥7,♠2,♣A,♠6,(1) One pair
♥A,♥7,♠2,♥6,♠6,(1) One pair
♥A,♥7,♠2,♥6,♣A,(1) One pair
♥A,♥2,♠3,♥6,♣A,(1) One pair
♥A,♥2,♠3,♥6,♠6,(1) One pair
♥A,♥2,♠3,♣A,♠6,(1) One pair
♥A,♥7,♠2,♠3,♣A,(1) One pair
♥A,♥7,♣9,♠2,♣A,(1) One pair
♥A,♥7,♣9,♠3,♣A,(1) One pair
♥A,♥7,♣9,♥6,♣A,(1) One pair
♥A,♥7,♣9,♥6,♠6,(1) One pair
♥A,♥7,♣9,♣A,♠6,(1) One pair
♦6,♥A,♦10,♣A,♠6,(2) Two pairs
♥A,♥2,♠2,♠3,♣A,(2) Two pairs
♦6,♥A,♠2,♣A,♠6,(2) Two pairs
♥A,♥2,♠2,♥6,♣A,(2) Two pairs
♦6,♥A,♥2,♠2,♥6,(2) Two pairs
♥A,♥2,♣9,♠2,♣A,(2) Two pairs
♥A,♥2,♥7,♠2,♣A,(2) Two pairs
♥A,♥7,♥6,♣A,♠6,(2) Two pairs
♥A,♦10,♥6,♣A,♠6,(2) Two pairs
♥A,♦10,♥2,♠2,♣A,(2) Two pairs
♦K,♥2,♠2,♥6,♠6,(2) Two pairs
♦K,♥A,♥6,♣A,♠6,(2) Two pairs
♦K,♥A,♥2,♠2,♣A,(2) Two pairs
♦6,♦K,♥A,♥6,♣A,(2) Two pairs
♦6,♦K,♥A,♣A,♠6,(2) Two pairs
♥2,♣9,♠2,♥6,♠6,(2) Two pairs
♦6,♦K,♥2,♠2,♥6,(2) Two pairs
♦6,♦K,♥2,♠2,♠6,(2) Two pairs
♥2,♠2,♥6,♣A,♠6,(2) Two pairs
♥A,♠2,♥6,♣A,♠6,(2) Two pairs
♥A,♠3,♥6,♣A,♠6,(2) Two pairs
♥A,♥2,♥6,♣A,♠6,(2) Two pairs
♥2,♠2,♠3,♥6,♠6,(2) Two pairs
♦6,♥A,♦10,♥6,♣A,(2) Two pairs
♥A,♥2,♠2,♥6,♠6,(2) Two pairs
♥A,♥2,♠2,♣A,♠6,(2) Two pairs
♥A,♣9,♥6,♣A,♠6,(2) Two pairs
♦6,♥2,♠2,♣A,♠6,(2) Two pairs
♦6,♥A,♥2,♠2,♣A,(2) Two pairs
♦6,♥2,♠2,♥6,♣A,(2) Two pairs
♦6,♥2,♠2,♠3,♠6,(2) Two pairs
♦6,♥2,♠2,♠3,♥6,(2) Two pairs
♦6,♥A,♥2,♠2,♠6,(2) Two pairs
♦6,♥2,♣9,♠2,♠6,(2) Two pairs
♦6,♥2,♣9,♠2,♥6,(2) Two pairs
♦6,♥A,♥2,♥6,♣A,(2) Two pairs
♦10,♥2,♠2,♥6,♠6,(2) Two pairs
♦6,♥2,♥7,♠2,♠6,(2) Two pairs
♦6,♥2,♥7,♠2,♥6,(2) Two pairs
♦6,♥A,♥2,♣A,♠6,(2) Two pairs
♦6,♥A,♥7,♥6,♣A,(2) Two pairs
♦6,♥A,♠3,♥6,♣A,(2) Two pairs
♥2,♥7,♠2,♥6,♠6,(2) Two pairs
♦6,♥A,♥7,♣A,♠6,(2) Two pairs
♦6,♥A,♣9,♥6,♣A,(2) Two pairs
♦6,♥A,♣9,♣A,♠6,(2) Two pairs
♦6,♦10,♥2,♠2,♠6,(2) Two pairs
♦6,♦10,♥2,♠2,♥6,(2) Two pairs
♦6,♥A,♠2,♥6,♣A,(2) Two pairs
♦6,♥A,♠3,♣A,♠6,(2) Two pairs
♦6,♥7,♥6,♣A,♠6,(3) Three of a kind
♦6,♥2,♠3,♥6,♠6,(3) Three of a kind
♦6,♥A,♠3,♥6,♠6,(3) Three of a kind
♦6,♥A,♠2,♥6,♠6,(3) Three of a kind
♦6,♠3,♥6,♣A,♠6,(3) Three of a kind
♦6,♦10,♥2,♥6,♠6,(3) Three of a kind
♦6,♥A,♣9,♥6,♠6,(3) Three of a kind
♦6,♣9,♠3,♥6,♠6,(3) Three of a kind
♦6,♠2,♠3,♥6,♠6,(3) Three of a kind
♦6,♥2,♥6,♣A,♠6,(3) Three of a kind
♦6,♥A,♥7,♥6,♠6,(3) Three of a kind
♦6,♦10,♠3,♥6,♠6,(3) Three of a kind
♦6,♦10,♥6,♣A,♠6,(3) Three of a kind
♦6,♥A,♥2,♥6,♠6,(3) Three of a kind
♦6,♥2,♥7,♥6,♠6,(3) Three of a kind
♦6,♥2,♣9,♥6,♠6,(3) Three of a kind
♦6,♦K,♥A,♥6,♠6,(3) Three of a kind
♦6,♦10,♠2,♥6,♠6,(3) Three of a kind
♦6,♦10,♣9,♥6,♠6,(3) Three of a kind
♦6,♥7,♣9,♥6,♠6,(3) Three of a kind
♦6,♥A,♦10,♥6,♠6,(3) Three of a kind
♦6,♥7,♠2,♥6,♠6,(3) Three of a kind
♦6,♥7,♠3,♥6,♠6,(3) Three of a kind
♦6,♦K,♥6,♣A,♠6,(3) Three of a kind
♦6,♣9,♠2,♥6,♠6,(3) Three of a kind
♦6,♦K,♠3,♥6,♠6,(3) Three of a kind
♦6,♦K,♠2,♥6,♠6,(3) Three of a kind
♦6,♦K,♣9,♥6,♠6,(3) Three of a kind
♦6,♦K,♥7,♥6,♠6,(3) Three of a kind
♦6,♦K,♥2,♥6,♠6,(3) Three of a kind
♦6,♣9,♥6,♣A,♠6,(3) Three of a kind
♦6,♦10,♥7,♥6,♠6,(3) Three of a kind
♦6,♦K,♦10,♥6,♠6,(3) Three of a kind
♦6,♠2,♥6,♣A,♠6,(3) Three of a kind
♦6,♥2,♠2,♥6,♠6,(6) Full house
♦6,♥A,♥6,♣A,♠6,(6) Full house
